restaurant_name,transaction_date,hour_of_day,day_of_week,review_date,rating,sentiment_score,sentiment_label,topic_label,tag_meal_type,tag_order_type,product_ordered,coffee_type,roast_type,size_kg,unit_price,profit,loyalty_customer,quantity,total_sale,total_profit
Fahrenheit Coffee,2021-11-07 11:00:00,11,Sunday,2019-03-31,5,0.9201,positive,Overall coffee experience,Afternoon snack,Dine-in,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,No,1,8.73,1.1349
Fahrenheit Coffee,2023-02-05 20:00:00,20,Sunday,2019-03-31,5,0.0,neutral,Specialty drinks,Lunch,Dine-in,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,1,5.97,0.3582
Fahrenheit Coffee,2024-07-12 16:00:00,16,Friday,2019-03-31,5,0.0,neutral,Price & value,Lunch,Take out,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,1,2.68,0.1611
Fahrenheit Coffee,2022-03-13 14:00:00,14,Sunday,2022-03-30,5,0.7845,positive,Price & value,Afternoon snack,Dine-in,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,Yes,1,5.97,0.5373
Fahrenheit Coffee,2018-03-16 07:00:00,7,Friday,2018-03-31,5,0.0,neutral,Food & pastry quality,Breakfast,Take out,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Fahrenheit Coffee,2017-11-22 07:00:00,7,Wednesday,2025-05-03,5,0.7707,positive,Price & value,Brunch,Take out,Liberica Dark 2.5kg,Liberica,Dark,2.5,29.784999999999997,3.8720499999999998,No,1,29.78,3.872
Fahrenheit Coffee,2022-07-02 15:00:00,15,Saturday,2018-03-31,5,0.0,neutral,Poor service & strict rules,Lunch,Dine-in,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Fahrenheit Coffee,2019-07-19 09:00:00,9,Friday,2017-03-31,5,0.0,neutral,Wait time & efficiency,Afternoon snack,Take out,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,No,1,4.46,0.49
Fahrenheit Coffee,2020-02-16 13:00:00,13,Sunday,2024-03-29,5,0.0,neutral,Overall coffee experience,Lunch,Take out,Liberica Medium 0.2kg,Liberica,Medium,0.2,4.365,0.56745,No,1,4.36,0.5674
Fahrenheit Coffee,2019-10-09 14:00:00,14,Wednesday,2018-03-31,5,0.0,neutral,Overall coffee experience,Breakfast,Take out,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,Yes,3,24.75,2.7225
Fahrenheit Coffee,2018-11-06 10:00:00,10,Tuesday,2024-03-29,5,0.9019,positive,Overall coffee experience,Afternoon snack,Dine-in,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,No,2,51.75,4.6575
Fahrenheit Coffee,2023-07-07 08:00:00,8,Friday,2021-03-30,5,0.6369,positive,Price & value,,Take out,Robusta Medium 0.5kg,Robusta,Medium,0.5,5.97,0.35819999999999996,No,1,5.97,0.3582
Fahrenheit Coffee,2024-02-10 09:00:00,9,Saturday,2020-03-30,5,0.0,neutral,Food & pastry quality,Afternoon snack,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Fahrenheit Coffee,2021-03-07 16:00:00,16,Sunday,2025-08-01,1,0.9747,positive,Poor service & strict rules,Lunch,Take out,Excelsa Medium 2.5kg,Excelsa,Medium,2.5,31.624999999999996,3.47875,Yes,1,31.62,3.4788
Fahrenheit Coffee,2022-12-04 09:00:00,9,Sunday,2024-03-29,5,0.0,neutral,Overall coffee experience,Breakfast,Take out,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,No,1,8.73,1.1349
Fahrenheit Coffee,2017-06-13 07:00:00,7,Tuesday,2026-01-28,5,0.9453,positive,Poor service & strict rules,Breakfast,Dine-in,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,2,19.02,2.4726
Fahrenheit Coffee,2018-12-07 19:00:00,19,Friday,2018-03-31,5,0.9287,positive,Loyalty & regulars,Brunch,Dine-in,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,1,12.95,1.6835
Fahrenheit Coffee,2018-05-11 13:00:00,13,Friday,2025-03-29,5,0.0,neutral,Food & pastry quality,Lunch,Dine-in,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Fahrenheit Coffee,2024-03-14 12:00:00,12,Thursday,2018-03-31,5,0.7906,positive,Price & value,Afternoon snack,Dine-in,Liberica Light 0.2kg,Liberica,Light,0.2,4.755,0.61815,No,1,4.76,0.6182
Fahrenheit Coffee,2024-01-10 16:00:00,16,Wednesday,2018-03-31,5,0.8718,positive,Poor service & strict rules,Afternoon snack,,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,2,17.82,1.9602
Fahrenheit Coffee,2020-06-17 10:00:00,10,Wednesday,2020-03-30,5,0.0,neutral,Wait time & efficiency,Lunch,,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,No,1,12.95,1.1655
Fahrenheit Coffee,2023-07-30 20:00:00,20,Sunday,2022-03-30,5,0.9292,positive,Atmosphere & ambience,Breakfast,Take out,Excelsa Dark 0.5kg,Excelsa,Dark,0.5,7.29,0.8019000000000001,No,1,7.29,0.8019
Fahrenheit Coffee,2021-07-10 16:00:00,16,Saturday,2025-03-29,3,0.9888,positive,Overall coffee experience,Brunch,Take out,Excelsa Medium 1.0kg,Excelsa,Medium,1.0,13.75,1.5125,No,1,13.75,1.5125
Fahrenheit Coffee,2023-10-05 09:00:00,9,Thursday,2019-03-31,5,0.0,neutral,Atmosphere & ambience,Lunch,Dine-in,Excelsa Dark 0.5kg,Excelsa,Dark,0.5,7.29,0.8019000000000001,Yes,1,7.29,0.8019
Fahrenheit Coffee,2021-02-20 09:00:00,9,Saturday,2020-03-30,5,0.6808,positive,Atmosphere & ambience,Lunch,Take out,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,1,14.85,1.6335
Fahrenheit Coffee,2019-01-06 09:00:00,9,Sunday,2025-03-29,4,0.9142,positive,Atmosphere & ambience,Breakfast,Dine-in,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Fahrenheit Coffee,2021-06-02 13:00:00,13,Wednesday,2024-03-29,5,0.8745,positive,Price & value,Afternoon snack,Dine-in,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,Yes,1,8.95,0.537
Fahrenheit Coffee,2025-12-27 13:00:00,13,Saturday,2020-03-30,5,0.0,neutral,Poor service & strict rules,Lunch,Dine-in,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Fahrenheit Coffee,2020-06-23 11:00:00,11,Tuesday,2019-03-31,5,0.8573,positive,Overall coffee experience,Afternoon snack,Dine-in,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,Yes,1,4.46,0.49
Fahrenheit Coffee,2019-02-18 19:00:00,19,Monday,2021-03-30,5,0.5562,positive,Overall coffee experience,Brunch,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,1,3.38,0.3037
Fahrenheit Coffee,2023-10-26 10:00:00,10,Thursday,2019-03-31,5,0.0,neutral,Atmosphere & ambience,Afternoon snack,Take out,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,No,1,8.25,0.9075
Fahrenheit Coffee,2023-06-12 15:00:00,15,Monday,2020-03-30,1,-0.2006,negative,Overall coffee experience,Breakfast,Delivery,Arabica Medium 1.0kg,Arabica,Medium,1.0,11.25,1.0125,Yes,1,11.25,1.0125
Fahrenheit Coffee,2018-06-17 13:00:00,13,Sunday,2023-03-30,5,0.0,neutral,Atmosphere & ambience,Breakfast,Dine-in,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,Yes,1,3.38,0.3037
Fahrenheit Coffee,2019-08-23 11:00:00,11,Friday,2021-03-30,5,0.9336,positive,Poor service & strict rules,Lunch,Dine-in,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,Yes,1,7.77,0.6993
Fahrenheit Coffee,2024-01-09 07:00:00,7,Tuesday,2018-03-31,5,0.0,neutral,Atmosphere & ambience,Brunch,Take out,Liberica Dark 0.2kg,Liberica,Dark,0.2,3.885,0.50505,Yes,2,7.77,1.0101
Fahrenheit Coffee,2025-11-21 13:00:00,13,Friday,2020-03-30,5,0.0,neutral,Atmosphere & ambience,Lunch,,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,1,6.75,0.6075
Fahrenheit Coffee,2018-10-13 13:00:00,13,Saturday,2023-03-30,5,0.9142,positive,Overall coffee experience,Lunch,,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,1,6.75,0.6075
Fahrenheit Coffee,2017-06-20 08:00:00,8,Tuesday,2025-08-01,1,0.9747,positive,Poor service & strict rules,Lunch,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,3,10.12,0.9112
Fahrenheit Coffee,2022-12-19 15:00:00,15,Monday,2025-10-30,5,0.6369,positive,Overall coffee experience,Afternoon snack,Dine-in,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,3,8.96,0.8059
Fahrenheit Coffee,2018-08-19 10:00:00,10,Sunday,2025-03-29,5,0.6908,positive,Atmosphere & ambience,Brunch,Dine-in,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,Yes,1,3.64,0.401
Fahrenheit Coffee,2023-07-30 09:00:00,9,Sunday,2024-03-29,5,0.945,positive,Price & value,Afternoon snack,Take out,Robusta Medium 0.2kg,Robusta,Medium,0.2,2.985,0.17909999999999998,Yes,1,2.98,0.1791
Fahrenheit Coffee,2022-09-29 16:00:00,16,Thursday,2018-03-31,5,0.923,positive,Atmosphere & ambience,Breakfast,Delivery,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,Yes,1,25.87,2.3287
Fahrenheit Coffee,2017-05-19 09:00:00,9,Friday,2018-03-31,5,0.5093,positive,Wait time & efficiency,,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,Yes,2,6.75,0.6075
Fahrenheit Coffee,2024-06-26 12:00:00,12,Wednesday,2017-03-31,5,0.8481,positive,Price & value,,,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Fahrenheit Coffee,2022-10-26 12:00:00,12,Wednesday,2025-09-30,1,-0.3724,negative,Overall coffee experience,Breakfast,Dine-in,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,Yes,1,9.95,0.8955
Fahrenheit Coffee,2017-10-18 07:00:00,7,Wednesday,2025-06-02,5,0.8718,positive,Overall coffee experience,Brunch,Dine-in,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,No,1,12.95,1.1655
Fahrenheit Coffee,2025-05-16 10:00:00,10,Friday,2020-03-30,5,0.9081,positive,Specialty drinks,Breakfast,Take out,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Fahrenheit Coffee,2021-08-08 08:00:00,8,Sunday,2021-03-30,5,0.9352,positive,Overall coffee experience,Lunch,,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,Yes,1,12.95,1.1655
Fahrenheit Coffee,2023-01-28 08:00:00,8,Saturday,2019-03-31,5,0.0,neutral,Price & value,Lunch,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,Yes,1,5.97,0.5373
Fahrenheit Coffee,2021-03-06 13:00:00,13,Saturday,2019-03-31,5,0.0,neutral,Overall coffee experience,Breakfast,Dine-in,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,No,1,4.46,0.49
Fahrenheit Coffee,2021-09-22 07:00:00,7,Wednesday,2018-03-31,5,0.9969,positive,Overall coffee experience,Breakfast,Delivery,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,No,2,15.54,1.3986
Fahrenheit Coffee,2019-03-28 19:00:00,19,Thursday,2025-03-29,5,0.8999,positive,Overall coffee experience,Breakfast,Take out,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,Yes,1,8.73,1.1349
Fahrenheit Coffee,2017-08-24 10:00:00,10,Thursday,2019-03-31,5,0.0,neutral,Atmosphere & ambience,Lunch,Take out,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,2,19.02,2.4726
Fahrenheit Coffee,2021-04-30 09:00:00,9,Friday,2018-03-31,5,0.0,neutral,Overall coffee experience,Breakfast,Take out,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,No,1,8.25,0.9075
Fahrenheit Coffee,2017-10-23 17:00:00,17,Monday,2019-03-31,5,0.9804,positive,Overall coffee experience,Afternoon snack,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,1,6.75,0.6075
Fahrenheit Coffee,2019-02-21 11:00:00,11,Thursday,2017-03-31,5,0.8751,positive,Overall coffee experience,Breakfast,Take out,Excelsa Light 0.5kg,Excelsa,Light,0.5,8.91,0.9801,No,3,26.73,2.9403
Fahrenheit Coffee,2021-10-30 12:00:00,12,Saturday,2020-03-30,5,0.0,neutral,Poor service & strict rules,Lunch,Dine-in,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,No,2,16.5,1.815
Fahrenheit Coffee,2018-06-05 13:00:00,13,Tuesday,2017-03-31,5,0.4391,positive,Atmosphere & ambience,Lunch,Dine-in,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,2,24.3,2.673
Fahrenheit Coffee,2024-10-06 16:00:00,16,Sunday,2019-03-31,4,0.34,positive,Poor service & strict rules,Afternoon snack,Take out,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,2,29.7,3.267
Fahrenheit Coffee,2020-02-10 08:00:00,8,Monday,2019-03-31,5,0.9081,positive,Specialty drinks,Brunch,Take out,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Fahrenheit Coffee,2019-10-05 07:00:00,7,Saturday,2017-03-31,5,0.9041,positive,Overall coffee experience,Breakfast,Take out,Excelsa Dark 0.5kg,Excelsa,Dark,0.5,7.29,0.8019000000000001,No,1,7.29,0.8019
Fahrenheit Coffee,2019-04-29 20:00:00,20,Monday,2020-03-30,1,0.3818,positive,Overall coffee experience,Afternoon snack,Take out,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,1,14.85,1.6335
Fahrenheit Coffee,2024-04-28 07:00:00,7,Sunday,2019-03-31,5,0.7845,positive,Overall coffee experience,Afternoon snack,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,2,13.5,1.215
Fahrenheit Coffee,2022-10-06 13:00:00,13,Thursday,2018-03-31,5,0.4939,positive,Overall coffee experience,Brunch,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,2,6.75,0.6075
Fahrenheit Coffee,2023-04-23 12:00:00,12,Sunday,2026-03-15,5,0.967,positive,Overall coffee experience,Breakfast,Dine-in,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,No,3,10.94,1.2029
Fahrenheit Coffee,2018-10-18 12:00:00,12,Thursday,2024-03-29,5,0.8955,positive,Overall coffee experience,Breakfast,Take out,Arabica Medium 0.2kg,Arabica,Medium,0.2,3.375,0.30374999999999996,No,2,6.75,0.6075
Fahrenheit Coffee,2018-03-20 15:00:00,15,Tuesday,2020-03-30,5,0.9081,positive,Specialty drinks,Breakfast,Take out,Excelsa Light 0.2kg,Excelsa,Light,0.2,4.455,0.49005,Yes,1,4.46,0.49
Fahrenheit Coffee,2022-02-28 20:00:00,20,Monday,2018-03-31,1,0.3818,positive,Overall coffee experience,Lunch,Take out,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,1,3.58,0.2151
Fahrenheit Coffee,2025-05-02 07:00:00,7,Friday,2021-03-30,5,0.0,neutral,Overall coffee experience,Breakfast,Dine-in,Liberica Dark 0.5kg,Liberica,Dark,0.5,7.77,1.0101,Yes,1,7.77,1.0101
Fahrenheit Coffee,2020-03-04 12:00:00,12,Wednesday,2018-03-31,5,0.4927,positive,Price & value,Lunch,Take out,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,No,1,12.95,1.1655
Fahrenheit Coffee,2022-05-15 14:00:00,14,Sunday,2018-03-31,5,0.9061,positive,Overall coffee experience,Brunch,Take out,Liberica Dark 0.5kg,Liberica,Dark,0.5,7.77,1.0101,No,1,7.77,1.0101
Fahrenheit Coffee,2017-07-18 09:00:00,9,Tuesday,2021-03-30,5,0.8834,positive,Atmosphere & ambience,,Dine-in,Robusta Medium 1.0kg,Robusta,Medium,1.0,9.95,0.597,No,1,9.95,0.597
Fahrenheit Coffee,2021-03-29 17:00:00,17,Monday,2024-03-29,5,0.0,neutral,Overall coffee experience,Breakfast,Dine-in,Excelsa Medium 1.0kg,Excelsa,Medium,1.0,13.75,1.5125,No,2,27.5,3.025
Fahrenheit Coffee,2021-03-08 10:00:00,10,Monday,2026-01-28,5,0.9453,positive,Poor service & strict rules,Breakfast,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,1,6.75,0.6075
Fahrenheit Coffee,2019-06-29 08:00:00,8,Saturday,2018-03-31,5,0.0,neutral,Wait time & efficiency,Lunch,Dine-in,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,Yes,1,12.95,1.1655
Fahrenheit Coffee,2025-10-19 16:00:00,16,Sunday,2020-03-30,5,0.9412,positive,Specialty drinks,Lunch,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,2,13.5,1.215
Fahrenheit Coffee,2021-02-20 18:00:00,18,Saturday,2018-03-31,5,0.8555,positive,Specialty drinks,Brunch,Dine-in,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,Yes,1,7.77,0.6993
Fahrenheit Coffee,2021-12-06 07:00:00,7,Monday,2020-03-30,4,0.6288,positive,Atmosphere & ambience,Lunch,Dine-in,Excelsa Dark 1.0kg,Excelsa,Dark,1.0,12.15,1.3365,No,1,12.15,1.3365
Fahrenheit Coffee,2020-07-10 14:00:00,14,Friday,2019-03-31,5,0.9451,positive,Overall coffee experience,Breakfast,Take out,Arabica Light 2.5kg,Arabica,Light,2.5,29.784999999999997,2.6806499999999995,No,1,29.78,2.6806
Fahrenheit Coffee,2019-07-21 08:00:00,8,Sunday,2019-03-31,5,0.0,neutral,Wait time & efficiency,Lunch,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,Yes,1,6.75,0.6075
Fahrenheit Coffee,2026-02-01 07:00:00,7,Sunday,2018-03-31,5,0.9551,positive,Atmosphere & ambience,Lunch,Dine-in,Excelsa Light 1.0kg,Excelsa,Light,1.0,14.85,1.6335,No,1,14.85,1.6335
Fahrenheit Coffee,2018-02-03 09:00:00,9,Saturday,2019-03-31,5,0.9703,positive,Wait time & efficiency,Afternoon snack,Dine-in,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,No,1,25.87,2.3287
Fahrenheit Coffee,2025-08-17 16:00:00,16,Sunday,2023-03-30,5,0.6597,positive,Wait time & efficiency,Afternoon snack,Take out,Arabica Medium 1.0kg,Arabica,Medium,1.0,11.25,1.0125,No,1,11.25,1.0125
Fahrenheit Coffee,2019-12-31 08:00:00,8,Tuesday,2019-03-31,5,0.2023,positive,Food & pastry quality,Breakfast,,Liberica Medium 0.5kg,Liberica,Medium,0.5,8.73,1.1349,No,3,26.19,3.4047
Fahrenheit Coffee,2024-06-13 08:00:00,8,Thursday,2025-03-29,5,0.927,positive,Food & pastry quality,Breakfast,Dine-in,Arabica Dark 2.5kg,Arabica,Dark,2.5,22.884999999999998,2.0596499999999995,No,2,45.77,4.1193
Fahrenheit Coffee,2022-05-21 14:00:00,14,Saturday,2018-03-31,5,0.9778,positive,Atmosphere & ambience,Breakfast,,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,1,4.12,0.4538
Fahrenheit Coffee,2025-01-17 10:00:00,10,Friday,2019-03-31,5,0.7455,positive,Poor service & strict rules,Brunch,Take out,Liberica Light 1.0kg,Liberica,Light,1.0,15.85,2.0605,Yes,3,47.55,6.1815
Fahrenheit Coffee,2019-09-01 08:00:00,8,Sunday,2020-03-30,5,0.672,positive,Overall coffee experience,Brunch,,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,Yes,1,2.98,0.2686
Fahrenheit Coffee,2018-08-14 08:00:00,8,Tuesday,2021-03-30,5,0.9352,positive,Overall coffee experience,Lunch,,Robusta Dark 2.5kg,Robusta,Dark,2.5,20.584999999999997,1.2350999999999999,No,1,20.58,1.2351
Fahrenheit Coffee,2023-04-13 15:00:00,15,Thursday,2023-03-30,5,0.9142,positive,Overall coffee experience,Lunch,,Excelsa Medium 0.5kg,Excelsa,Medium,0.5,8.25,0.9075,Yes,1,8.25,0.9075
Fahrenheit Coffee,2020-11-12 12:00:00,12,Thursday,2019-03-31,5,0.0,neutral,Price & value,Lunch,Take out,Arabica Dark 1.0kg,Arabica,Dark,1.0,9.95,0.8954999999999999,No,2,19.9,1.791
Fahrenheit Coffee,2023-06-29 15:00:00,15,Thursday,2019-03-31,5,0.6588,positive,Wait time & efficiency,Lunch,Take out,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,No,2,25.9,3.367
Fahrenheit Coffee,2019-12-27 07:00:00,7,Friday,2024-03-29,5,0.0,neutral,Overall coffee experience,,,Robusta Light 0.2kg,Robusta,Light,0.2,3.5849999999999995,0.21509999999999996,No,2,7.17,0.4302
Fahrenheit Coffee,2024-09-07 10:00:00,10,Saturday,2020-03-30,5,0.0,neutral,Loyalty & regulars,Afternoon snack,Delivery,Robusta Dark 0.2kg,Robusta,Dark,0.2,2.6849999999999996,0.16109999999999997,No,1,2.68,0.1611
Fahrenheit Coffee,2021-02-04 15:00:00,15,Thursday,2025-08-31,5,0.8353,positive,Overall coffee experience,Brunch,Delivery,Liberica Dark 1.0kg,Liberica,Dark,1.0,12.95,1.6835,Yes,1,12.95,1.6835
Fahrenheit Coffee,2025-04-11 09:00:00,9,Friday,2020-03-30,5,0.0,neutral,Overall coffee experience,Lunch,Dine-in,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,Yes,1,7.77,0.6993
Fahrenheit Coffee,2020-07-11 08:00:00,8,Saturday,2024-03-29,4,0.4497,positive,Price & value,Lunch,,Robusta Light 1.0kg,Robusta,Light,1.0,11.95,0.717,No,1,11.95,0.717
Fahrenheit Coffee,2019-12-31 09:00:00,9,Tuesday,2018-03-31,5,0.8718,positive,Poor service & strict rules,Afternoon snack,,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,No,1,12.95,1.1655
Fahrenheit Coffee,2025-06-29 09:00:00,9,Sunday,2019-03-31,5,0.0,neutral,Food & pastry quality,Breakfast,Take out,Liberica Dark 0.5kg,Liberica,Dark,0.5,7.77,1.0101,No,1,7.77,1.0101
Fahrenheit Coffee,2017-09-21 08:00:00,8,Thursday,2023-03-30,2,0.7876,positive,Overall coffee experience,,Dine-in,Liberica Light 0.2kg,Liberica,Light,0.2,4.755,0.61815,Yes,1,4.76,0.6182
Fahrenheit Coffee,2024-02-15 18:00:00,18,Thursday,2025-03-29,4,0.5244,positive,Overall coffee experience,Lunch,Take out,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,No,1,5.97,0.5373
Fahrenheit Coffee,2022-12-30 11:00:00,11,Friday,2018-03-31,5,0.923,positive,Overall coffee experience,Brunch,Take out,Arabica Light 0.5kg,Arabica,Light,0.5,7.77,0.6992999999999999,No,1,7.77,0.6993
Fahrenheit Coffee,2025-02-20 12:00:00,12,Thursday,2019-03-31,5,0.8885,positive,Atmosphere & ambience,Breakfast,Take out,Excelsa Dark 0.2kg,Excelsa,Dark,0.2,3.645,0.40095000000000003,No,1,3.64,0.401
Fahrenheit Coffee,2020-11-04 08:00:00,8,Wednesday,2019-03-31,5,0.0,neutral,Overall coffee experience,Breakfast,Delivery,Arabica Dark 0.5kg,Arabica,Dark,0.5,5.97,0.5373,Yes,1,5.97,0.5373
Fahrenheit Coffee,2018-08-22 12:00:00,12,Wednesday,2020-03-30,5,0.6696,positive,Overall coffee experience,Lunch,Delivery,Arabica Dark 0.2kg,Arabica,Dark,0.2,2.985,0.26865,No,1,2.98,0.2686
Fahrenheit Coffee,2017-07-24 12:00:00,12,Monday,2019-03-31,5,0.0,neutral,Price & value,Lunch,Take out,Arabica Light 1.0kg,Arabica,Light,1.0,12.95,1.1655,No,1,12.95,1.1655
Fahrenheit Coffee,2020-09-08 18:00:00,18,Tuesday,2017-03-31,5,0.8625,positive,Overall coffee experience,,Dine-in,Robusta Dark 1.0kg,Robusta,Dark,1.0,8.95,0.5369999999999999,No,1,8.95,0.537
Fahrenheit Coffee,2021-05-29 10:00:00,10,Saturday,2019-03-31,5,0.0,neutral,Wait time & efficiency,Afternoon snack,Dine-in,Arabica Medium 2.5kg,Arabica,Medium,2.5,25.874999999999996,2.3287499999999994,Yes,1,25.87,2.3287
Fahrenheit Coffee,2023-05-13 15:00:00,15,Saturday,2018-03-31,5,0.923,positive,Overall coffee experience,Brunch,Take out,Excelsa Medium 0.2kg,Excelsa,Medium,0.2,4.125,0.45375,No,2,8.25,0.9075
Fahrenheit Coffee,2019-07-01 09:00:00,9,Monday,2025-10-30,5,0.6369,positive,Overall coffee experience,Afternoon snack,Dine-in,Liberica Medium 1.0kg,Liberica,Medium,1.0,14.55,1.8915000000000002,No,1,14.55,1.8915
Fahrenheit Coffee,2021-01-05 12:00:00,12,Tuesday,2019-03-31,4,0.6369,positive,Overall coffee experience,,Dine-in,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Fahrenheit Coffee,2025-05-11 18:00:00,18,Sunday,2020-03-30,5,0.7717,positive,Overall coffee experience,Afternoon snack,Dine-in,Robusta Dark 0.5kg,Robusta,Dark,0.5,5.369999999999999,0.32219999999999993,No,1,5.37,0.3222
Fahrenheit Coffee,2017-12-03 12:00:00,12,Sunday,2022-03-30,5,0.6249,positive,Specialty drinks,Lunch,Take out,Arabica Medium 1.0kg,Arabica,Medium,1.0,11.25,1.0125,Yes,1,11.25,1.0125
Fahrenheit Coffee,2023-05-03 14:00:00,14,Wednesday,2018-03-31,5,0.0,neutral,Overall coffee experience,Afternoon snack,Dine-in,Arabica Light 0.2kg,Arabica,Light,0.2,3.885,0.34964999999999996,No,1,3.88,0.3496
Fahrenheit Coffee,2018-11-29 16:00:00,16,Thursday,2017-03-31,5,0.9311,positive,Atmosphere & ambience,,Take out,Liberica Light 0.5kg,Liberica,Light,0.5,9.51,1.2363,No,1,9.51,1.2363
Fahrenheit Coffee,2025-08-26 18:00:00,18,Tuesday,2022-03-30,5,0.7269,positive,Price & value,,Dine-in,Arabica Medium 0.5kg,Arabica,Medium,0.5,6.75,0.6074999999999999,No,3,20.25,1.8225
